,content,score,clean_content,sentiment
70,"Sudah membayar untuk premium malah tidak bisa di pakai dan ada notifikasi bahwa paket tim tidak dapat di gunakan di aplikasi seluler, padahal lagi buru buru itupun ga di infokan di awal sebelum payment . Ketika sudah payment malah begitu terus uang nya tidak bisa di kembalikan lagi hangus begitu saja",1,membayar premium pakai notifikasi paket tim aplikasi seluler buru buru itupun infokan payment payment uang nya kembalikan hangus,0
71,"sangat sangat bermanfaat buat yang mager ngedit salah satunya dalam membuat presentasi, karna aplikasi ini sangat instan dan banyak juga yang gratis, salah satunya aku yang suka buat pamplet gratis. top deh",5,bermanfaat mager ngedit salah satunya presentasi karna aplikasi instan gratis salah satunya suka pamplet gratis top deh,2
72,Ini niat ga sih bikin aplikasinya masa gw udah bikin gambar. terus gambarnya ku unduh bisa tapi pas ku cek di galeri ga ada tolong lah ini kerjaan sekolah saya,1,niat sih bikin aplikasinya bikin gambar gambarnya ku unduh pa ku cek galeri tolong kerjaan sekolah,0
73,"Setelah update malah error, sering load tidak jelas dan susah untuk menambahkan gambar untuk design",1,update error load susah gambar design,0
74,"bagiku lumayan mudah digunakan, mungkin karena aku baru pakai apk ini jadi belum kebiasa aja ama cara pakai nya dan mana aja fitur-fitur nya. tapi bagus realllll",4,bagiku lumayan mudah pakai apk kebiasa ama pakai nya fiturfitur nya bagus realll,2
75,"Saya suka Apl ini!Sebelumnya aku tak pernah mendownload Canva walau agak penasaran dan aku mendownloadnya hanya karena tugas sekolah haha😅Tapi aplikasi ini seru, walaupun agak bingung awalnya tapi aku semakin terbiasa menggunakannya.Templatenya juga menarik.",5,suka apl inisebelumnya mendownload canva penasaran mendownloadnya tugas sekolah hahatapi aplikasi seru bingung terbiasa menggunakannyatemplatenya menarik,2
76,alhamdulillah dengan adanya aplikasi canva ini sangat membantu untuk segala kebutuhan design yg sangat simpel dan praktis terimakasih tingkatkan terus fitur-fitur,5,alhamdulillah aplikasi canva membantu kebutuhan design yg simpel praktis terimakasih tingkatkan fiturfitur,2
77,Aplikasi terbaik yang pernah ada di HP saya 👍👍👍mempermudah bikin presentasi dan menuangkan ide2 ke template yg gak kebayang hasilnya jadi sangat keren 🤩 thanks canva,5,aplikasi terbaik hp mempermudah bikin presentasi menuangkan ide template yg kebayang hasilnya keren thanks canva,2
78,"Ini apk nya sebenarnya bagus tapiiiii knpa di saya setiap mau buka apk ini trus mau login pake akun belajar.id selalu tb"" pindah ke chrome trus gabisa login di apk nya tapi malah login di chrome. Mohon diperbaiki 🙏🏼",5,apk nya bagus tapiii knpa buka apk trus login pake akun belajarid tb pindah chrome trus gabisa login apk nya login chrome mohon diperbaiki,2
79,"tolong dong canva, pada saat saya mau ganti gambar, kok ngga ke ganti yah, padahal sinyal udah bagus, canvas buatan sendiri, kok ngga bisa bisa ya, tolong dong canva, udah premium jga, SEMOGA DI BACA🙏",3,tolong canva ganti gambar ngga ganti yah sinyal bagus canvas buatan ngga ya tolong canva premium jga semoga baca,1
80,aplikasi yang sangat bagus dan ber man faat dan aplikasi nya memuaskan saya telah mencoba nya dan agak susah tapi tetap bagus semoga aplikasi canva tambah maju,5,aplikasi bagus ber man faat aplikasi nya memuaskan mencoba nya susah bagus semoga aplikasi canva maju,2
81,"Diupdate bukannya jadi lebih bagus, ini mau login aja app nya error. Ga bisa masuk sama sekali padahal jaringan ga bermasalah. Cuma layar putih doang. Gagal launch aplikasinya",1,diupdate bagus login app nya error ga masuk jaringan bermasalah layar putih doang gagal launch aplikasinya,0
82,"kenapa tiba² desain di Canvanya ga bisa dibuka padahal biasanya bisa, dari keterangan nya sih karena masalah jaringan udah tak coba di hp temen masih sama aja ga bisa TOLONG DONG DIPERBAIKI SECEPATNYA soalle mau di pake iniii TOLOOONG cuma itu doang kok masalahnya PLIIIS SEGERA DIPERBAIKI",2,desain canvanya dibuka keterangan nya sih jaringan coba hp temen tolong diperbaiki secepatnya soalle pake ini tolong doang plis diperbaiki,0
83,"Maaf, kenapa pas nambahkan desain baru malah error yang katanya priksa koneksi dan tidak dapat menyimpan desain, Padahal baru aja tadi lagi edit foto buat konten dakwah malah error pas mau di edit lagi_",5,maaf pa nambahkan desain error priksa koneksi menyimpan desain edit foto konten dakwah error pa edit,2
84,"Saya jarang pake aplikasi ini dan hanya sesekali, tidak pernah ada persetujuan untuk up ke versi Pro atau Premium, tapi ada pemotongan langsunh rekening saya tanpa pemberitahuan oleh canva dengan jumlah cukup besar. Maksudnya apa ini? Tolong jelaskan karna jumlah pemotongan uang di rekening saya cukup besar, dan sudah jelas transaksinya ke akun canva saya. DITUNGGU SEKALI RESPON NYA, SUDAH SAYA KIRIM PENGADUAN DI APLIKASI..!!!!",1,jarang pake aplikasi persetujuan up versi pro premium pemotongan langsunh rekening pemberitahuan canva maksudnya tolong karna pemotongan uang rekening transaksinya akun canva ditunggu respon nya kirim pengaduan aplikasi,0
85,Aplikasinya mantap sekali.... sangat membantu untuk tugas kuliah tanpa harus mengandalkan komputer... semoga aplikasi ini bisa bertahan dan bisa bermanfaat untuk mahasiswa yang hanya mengandalkan Handphone 😄😄😁😁😁,5,aplikasinya mantap membantu tugas kuliah mengandalkan komputer semoga aplikasi bertahan bermanfaat mahasiswa mengandalkan handphone,2
86,"Bisa minta tolong gak, kalau mau buat proyek terutama klik tombol ""+"" kenapa bilang ""terjadi masalah saat memuat fitur periksa koneksi anda"" What??. Nonton youtube bisa, main game berat juga bisa. Terus koneksi ape nihh. Tolong perbaiki lagi. Terima kasih",1,tolong proyek klik tombol bilang memuat fitur periksa koneksi what nonton youtube main game berat koneksi ape nihh tolong perbaiki terima kasih,0
87,"aplikasi ini sgt bagus, tapi semenjak sy pernah menghapus nya dan sy download kembali aplikasi ini tidak bisa terbuka, setiap sy masuk pasti isi nya hanya putih kosong awalnya sy kira cuma loading sbntr tapi ternyata itu sgt lama dan jika sdh lama tb"" saja sy keluar dari aplikasi ini. bagaimana ini, mohon bantuannya 🙏🏻 (sy sdh meng download nya berkali"" tapi ttp sj seperti itu) padahal sy membutuhkan nya utk tgs sekolah",1,aplikasi sgt bagus semenjak menghapus nya download aplikasi terbuka masuk isi nya putih kosong loading sbntr sgt tb aplikasi mohon bantuannya meng download nya berkali ttp sj membutuhkan nya tgs sekolah,0
88,"kok tiba tiba ada kendala "" jaringan tidak ada "" ya, padahal kalo scroll tiktok lancar jaya aja. apa ada perbaikan ya? tapi tolong segera di perbaiki secepat mungkin karena ada bnyk kerjaan lewat canva, canva sdh aplikasi favorit saya untk mengedjt.",3,kendala jaringan ya scroll tiktok lancar jaya perbaikan ya tolong perbaiki secepat kerjaan canva canva aplikasi favorit untk mengedjt,1
89,Bagus aplikasinya. Cocok untuk pelajaran editing grafis. Sayangnya sedikit ada bug didalamnya. semoga kedepannya bisa ditingkatkan lagi sistemnya,5,bagus aplikasinya cocok pelajaran editing grafis sayangnya bug didalamnya semoga kedepannya ditingkatkan sistemnya,2
90,"Bagus banget, suka fitur-fitur nya walau ada yang pakai pro tapi yang free juga udah bagus buat di pakai dan banyak, tapi bikin kesel kok tiap login lamaa padahal jaringan fine aja suka ngebug keluar keluar loading lagi. 🗿 come on Dev, ini udah bagus lo.",4,bagus banget suka fiturfitur nya pakai pro free bagus pakai bikin kesel login lamaa jaringan fine suka ngebug loading come on dev bagus lo,2
91,Koneksi selalu jelek pas masuk canva sampai sampai gak bisa pakai font apa apa kecuali open sans. Alasannya selalu koneksi buruk padahal buka aplikasi lain lancar lancar aja. Gimana sih,1,koneksi jelek pa masuk canva pakai font kecuali open sans alasannya koneksi buruk buka aplikasi lancar lancar gimana sih,0
92,"aplikasi nya bagus bgt,bisa buat ngeditin tugas biar bagus lagi.Kita juga bisa buat sendiri,malah lebih bagus kita buat sendiri tanpa template karna fitur nya lengkap bgt.Tapi terkadang ada canva pro",5,aplikasi nya bagus bangetbisa ngeditin tugas bagus lagikita sendirimalah bagus template karna fitur nya lengkap bangettapi terkadang canva pro,2
93,"Aplikasi ini sangat bagus dan sangat membantu saya membuat poster dan iklan, tapi ada sedikit kendala seperti beberapa fitur di dalamnya tidak bisa di pencet hanya itu sih selebihnya canva ini bagus bangett",5,aplikasi bagus membantu poster iklan kendala fitur dalamnya pencet sih selebihnya canva bagus bangett,2
94,"Apalah setetiap aku mau unduh vidio yg aku edit di canva selali lama , padahal wifi aku lancar + memori aku ga penuh , ini gimana sih ! , masa aku nunggu 2 jam buat tunggu unduhan ? , hm tolong di perbaiki ya kalo sudah di perbaiki saya kasih bintang 5 deh klo ga lama unduhan nya , btw makasih juga ya buat canva bisa bikin foto aku jadi anime / cute / bagus , dan tolong smuanya di gratisin dong supaya enak pake nya , setiap aku nemu yg bagus selalu pro jadi aku kesel banget , tolong banget ya!:3",2,apalah setetiap unduh vidio yg edit canva selali wifi lancar memori penuh gimana sih nunggu jam tunggu unduhan hm tolong perbaiki ya perbaiki kasih bintang deh unduhan nya btw makasih ya canva bikin foto anime cute bagus tolong smuanya gratisin enak pake nya nemu yg bagus pro kesel banget tolong banget ya,0
95,"Aplikasinya bagus utk dugunakan oleh para pelajar maupun orang lain karena desain awalnya bisa diganti dengan desain yang kita inginkan, sehingga memudahkan dalam mengerjakan tugas presentasi maupun mengedit atau pun membuat desain....",5,aplikasinya bagus dugunakan pelajar orang desain diganti desain memudahkan tugas presentasi mengedit desain,2
96,"Pada selasa, 24 September 2024, jam 07.48 (WIB) Canva ku gk bisa di buka lewat hp, dengan tulisan ""terjadi kesalahan Kami tidak bisa terhubung di canva. Periksa jaringan dan coba lagi."" Sedangkan jaringan saya lancar² saja, buka apk lain aman, dan membuka canva di pc juga aman. Cuma Canva di hp saja, dan itu ternyata tidak hanya di saya, tetapi teman saya juga. Tolong di fiks error nya canva....",1,selasa september jam wib canva ku gk buka hp tulisan kesalahan terhubung canva periksa jaringan coba jaringan lancar buka apk aman membuka canva pc aman canva hp teman tolong fiks error nya canva,0
97,"Tolong benerin, setelah update emang lebih enak fiturnya rapi. Tapi klo mau pake fitur studio ajaib buat ngedit foto dri galeri harus di refresh dulu baru bisa pake studio ajaib. Tolong perbaiki ya",5,tolong benerin update emang enak fiturnya rapi pake fitur studio ajaib ngedit foto dri galeri refresh pake studio ajaib tolong perbaiki ya,2
98,"Sangat membantu,walaupun masih terbatas yang harus premium ( langganan / bayar) ... tp asal kita mampu mendesain dgn baik insyaAllah hasilnya tidak kalah dengan premium",5,membantuwalaupun terbatas premium langganan bayar mendesain insyaallah hasilnya kalah premium,2
99,"Easy use and friendly , bagi saya orang yang tidak ahli dalam dunia design , aplikasi ini sangat membantu san mudah untuk di gunakan fitur gratisanya aja sangat banyak Thanks",5,easy use and friendly orang ahli dunia design aplikasi membantu san mudah fitur gratisanya thanks,2
100,"bagus untuk pelajar berguna banget, tapi kalo nyari elemen"" harus pas banget kata""nya sama apa yang dicari, jadi susahh klo lagi nyari elemen tapi gatau namanya, saran aja kalo untuk nyari elemen kata"" yang mendekati juga masukan, sayang juga gabisa offline:)",4,bagus pelajar berguna banget mencari elemen pa banget dicari susahh mencari elemen gatau namanya saran mencari elemen mendekati masukan sayang gabisa offline,2
101,"Akuu sukaaaaa bangettt, emg the best sihh canva, ini template bisa desain sendiri juga bisa, trus ga susah untuk nge desain, nge desain nya mudah dan simple, tapi jadinya luar biasaa banget. Terimakasih CANVA I love youuuuuuuuuuuuuu",5,akuu sukaaa banget emg the best sihh canva template desain trus susah nge desain nge desain nya mudah simple biasaa banget terimakasih canva love youuuuuuuuuuuu,2
102,"menurut saya, agak susah memakai canva saat mengedit karena kebanyakan foto,stiker itu semua berbintang karena saya masih pemula akhirnya tidak bisa menggunakannya",3,susah memakai canva mengedit kebanyakan fotostiker berbintang pemula menggunakannya,1
103,𝑠𝑎𝑦𝑎 𝑠𝑢𝑘𝑎 𝑎𝑝𝑘 𝑛𝑦 ℎ𝑎𝑛𝑦𝑎 𝑠𝑎𝑦𝑎 𝑏𝑎𝑟𝑢 𝑏𝑒𝑙𝑎𝑗𝑎𝑟 𝑗𝑎𝑑𝑖 𝑎𝑔𝑎𝑘 𝑠𝑒𝑑𝑖𝑘𝑖𝑡 𝑘𝑒𝑠𝑢𝑙𝑖𝑡𝑎𝑛.. 𝑎𝑝𝑘 𝑛𝑦 𝑘𝑒𝑟𝑒𝑛 𝑠𝑢𝑘𝑎 𝑏𝑎𝑛𝑔𝑒𝑡 𝑚𝑎𝑘𝑎𝑠𝑖ℎ 𝑑𝑒𝑣𝑒𝑙𝑜𝑝𝑒𝑟 𝑘𝑙𝑜 𝑏𝑖𝑠𝑎 𝑡𝑎𝑚𝑏𝑎ℎ𝑖𝑛 𝑦𝑔 𝑔𝑟𝑎𝑡𝑖𝑠 𝑛𝑦 ℎ𝑒ℎ𝑒ℎ𝑒,5,,2
104,"canva tolong lah perbaiki sistem mu ini. Masak aku tadi coba program gratis 14 gak bisa gimana sih, malah minta pembayaran, padahal udah aku bayar tapi tetap gak bisa bahkan sampai 5 kali. Aku udah masuk kan pin dana ku padahal. GIMANA SIH CANVA",1,canva tolong perbaiki sistem mu masak coba program gratis gimana sih pembayaran bayar kali masuk pin dana ku gimana sih canva,0
105,"Sangat tidak direkomendasi digunakan untuk merekam presentasi, jelek, gak selesai-selesai upload, padahal jaringan sinyal aman, kecewa parah!",1,direkomendasi merekam presentasi jelek selesaiselesai upload jaringan sinyal aman kecewa parah,0
106,"Ini kenapa ya pas mau coba template nya malah ngeblur biru, trus coba lagi beberapa kali juga sama. Sampe perbaharui, trus di copot, pasang lagih. Tapi tetep gtu. Biasanya lancar lancar aja.. knp ya",3,ya pa coba template nya ngeblur biru trus coba kali sampe perbaharui trus copot pasang lagih tetep gtu lancar lancar ya,1
107,Sangat tidak work'it karena aplikasi canva sangat memakan banyak sekali kuota internet jadi nya jika kalian ingin menggunakan canva kalian harus terhubung ke Wi-Fi supaya tidak menggunakan banyak kuota yaa guys. !!! !!! !!!,3,workit aplikasi canva memakan kuota internet nya canva terhubung wifi kuota yaa guy,1
108,"Jangn di download guys, nanti kalian nyesel, karna setiap aku masuk dan mau pilih template nya pasti error dn gk bisa di pencet lagi, udah berulang kali aku coba masih aja kaya gitu, pokoknya kalian jangn dwonload ya,!",1,jangn download guy nyesel karna masuk pilih template nya error dn gk pencet berulang kali coba kaya pokoknya jangn dwonload ya,0
109,canva adalah aplikasi yang bisa bantu aku buat nyiapin tugas kaya tugas print gituu soalnya aku itu tipe orang yang males buat nyari apa2 jadi pingin langsung sat set aja gitu nah sambil belajar gambar sambil nyiapin buat print nan nya jadi aplikasi Canva itu aplikasi yang berguna banget bagi anak2 yang masih sekolah sekian itu saja ulasan dari sayaa 🙏🤩,5,canva aplikasi bantu nyiapin tugas kaya tugas print gituu tipe orang male mencari pingin langsung sat set belajar gambar nyiapin print nan nya aplikasi canva aplikasi berguna banget anak sekolah sekian ulasan sayaa,2
